GEO_ID,ZIP,Total Population,Median Household Income in $,Bachelors Degree or Higher %,Employment Rate %,Total Housing Units,Insured Population %,Total Households,CITY_NAME,Number of establishments,Annual payroll ($1000),Number of employees,Population,Violent crime,Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson2,Crime Score per Person (out of 100),Normalized Total Population,Normalized Median Household Income in $,Normalized Bachelors Degree or Higher %,Normalized Employment Rate %,Normalized Total Housing Units,Normalized Insured Population %,Normalized Total Households,Normalized Number of establishments,Normalized Annual payroll ($1000),Normalized Number of employees,Normalized Crime Score per Person (out of 100),City Score
860Z200US02043,02043,24272,170326.0,73.7,56.9,9929,99.7,9230,Hingham,926,1060905,18521,23960.0,30.0,0.0,6.0,0.0,24.0,183.0,45.0,134.0,4.0,0.0,10.485643848531671,0.34964994669970323,0.681304,0.737,0.569,0.3328751508649591,0.997,0.32924306199614756,0.4355597365945438,0.08976644503961288,0.27582355394054925,0.8753768015764615,77.25911523638494
860Z200US02045,02045,10072,128022.0,51.8,68.6,5856,99.4,4504,Hull,173,39226,960,10402.0,47.0,0.0,4.0,1.0,42.0,81.0,7.0,70.0,4.0,0.0,18.857478546724472,0.145092051053041,0.512088,0.518,0.6859999999999999,0.19632560010728176,0.9940000000000001,0.1606620532210887,0.08137347130761995,0.003319032875821921,0.014296777268124145,0.7758764912633236,59.45133525858013
860Z200US02047,02047,371,,43.4,91.0,419,100.0,101,Humarock,4,727,22,,,,,,,,,,,,,0.005344435160909274,0.0,0.434,0.91,0.014047203969424703,1.0,0.0036027680673467936,0.0018814675446848542,6.1513712861942e-05,0.0003276344790611783,1.0,52.45519419053939
860Z200US02048,02048,23860,125506.0,51.5,68.7,9282,98.6,8880,Mansfield,611,864452,11294,23987.0,65.0,0.0,11.0,5.0,49.0,167.0,15.0,144.0,8.0,0.0,14.669837401039176,0.34371488662882826,0.502024,0.515,0.687,0.3111841223011935,0.986,0.31675822215880717,0.28739416745061147,0.07314395063401855,0.16819562756895218,0.8256471339595651,68.12635659901575
860Z200US02050,02050,25956,118633.0,51.2,66.2,11718,97.6,10304,Marshfield,529,236022,4498,25794.0,32.0,0.0,2.0,3.0,27.0,71.0,9.0,56.0,6.0,0.0,5.613804476609976,0.3739087844651243,0.47453199999999995,0.512,0.662,0.39285235349336195,0.976,0.3675536848113006,0.24882408278457196,0.01997054956960285,0.06698635849169,0.9332792264065423,68.0959344736382
860Z200US02052,02052,12799,215099.0,76.7,64.9,4450,98.6,4463,Medfield,317,112378,2352,,,,,,,,,,,,,0.1843758103085655,0.8603959999999999,0.767,0.649,0.14918868177551295,0.986,0.15919954341157166,0.1491063029162747,0.009508649276477741,0.03502710430690415,1.0,74.54765425283276
860Z200US02053,02053,13115,165614.0,58.3,70.7,4826,99.0,4539,Medway,338,164300,2958,13405.0,6.0,0.0,0.0,0.0,6.0,27.0,6.0,21.0,0.0,0.0,2.3657980668101897,0.18892794376098418,0.6624559999999999,0.583,0.7070000000000001,0.16179428724688213,0.99,0.16191053720482274,0.1589840075258702,0.013901929880628706,0.04405194495740752,0.9718821918645085,68.70163637167987
860Z200US02054,02054,8460,140816.0,49.2,65.2,3412,98.2,3172,Millis,201,61596,1325,,,,,,,,,,,,,0.12187040825146216,0.563264,0.49200000000000005,0.652,0.11438916454338206,0.9820000000000001,0.11314831989726762,0.09454374412041393,0.005211827589331745,0.01973253112527551,1.0,62.4221326630878
860Z200US02056,02056,11662,182716.0,54.9,57.0,3601,99.5,3291,Norfolk,222,115491,1718,11992.0,1.0,0.0,0.0,0.0,1.0,23.0,3.0,20.0,0.0,0.0,1.1731472763063004,0.1679967731712236,0.730864,0.549,0.5700000000000001,0.12072549282553306,0.995,0.11739316544196333,0.10442144873000941,0.009772049810369384,0.025585274319413834,0.9860569967941809,65.64585112513488
860Z200US02061,02061,11351,179777.0,65.9,66.8,3805,99.6,3607,Norwell,606,769968,10729,11105.0,11.0,0.0,0.0,0.0,11.0,51.0,8.0,38.0,5.0,0.0,5.545320671140634,0.1635166671468495,0.719108,0.659,0.668,0.12756470430468017,0.996,0.1286651922665335,0.2850423330197554,0.06514936790217847,0.15978137844760829,0.9340931650641098,72.17328740671174
860Z200US02062,02062,31611,98653.0,53.0,69.7,13634,97.7,13114,Norwood,1221,1752277,24007,29185.0,47.0,0.0,9.0,8.0,30.0,215.0,33.0,173.0,9.0,2.0,13.935779429008251,0.4553718055835662,0.39461199999999996,0.53,0.6970000000000001,0.45708730052299856,0.9770000000000001,0.4677891132196619,0.5743179680150517,0.14826556290589427,0.35752367903735033,0.8343715054549408,75.34191238949471
860Z200US02066,02066,18561,127255.0,67.4,64.1,7698,99.2,7536,Scituate,370,131868,2757,18774.0,14.0,0.0,2.0,0.0,12.0,62.0,7.0,50.0,5.0,1.0,6.733617275618029,0.2673802183871618,0.50902,0.674,0.6409999999999999,0.2580796566984042,0.9920000000000001,0.26881643718342013,0.17403574788334902,0.011157758304922376,0.041058557216894026,0.9199701101840282,67.57098091662874
860Z200US02067,02067,18553,181545.0,74.4,68.1,6542,99.0,6386,Sharon,366,175142,2728,18973.0,9.0,0.0,4.0,0.0,5.0,47.0,10.0,33.0,4.0,1.0,6.776400693124232,0.2672649745022905,0.7261799999999999,0.7440000000000001,0.6809999999999999,0.21932412498323725,0.99,0.22779482057501607,0.17215428033866417,0.014819304949197035,0.04062667540358611,0.9194616238758784,72.95389609957223
860Z200US02071,02071,968,200496.0,72.2,83.9,323,100.0,476,South Walpole,18,7094,106,,,,,,,,,,,,,0.013944510069434441,0.8019839999999999,0.7220000000000001,0.8390000000000001,0.010828751508649592,1.0,0.016979382178782906,0.008466603951081845,0.0006002452256432139,0.0015786024900220409,1.0,70.84225033898005
860Z200US02072,02072,29281,98145.0,39.2,65.2,11739,98.5,10858,Stoughton,927,788196,13704,28961.0,58.0,1.0,9.0,7.0,41.0,286.0,33.0,231.0,22.0,1.0,19.399670161329887,0.42180702411478294,0.39258,0.392,0.652,0.39355638996915654,0.985,0.3873154027252622,0.43603010348071497,0.0666916952172369,0.20408649550247215,0.7694324756028059,66.02997831829806
860Z200US02081,02081,20584,141599.0,57.1,65.6,7909,98.3,7345,Walpole,610,484983,7437,25150.0,49.0,0.0,11.0,1.0,37.0,257.0,25.0,220.0,12.0,0.0,14.130226075295779,0.29652251577400673,0.566396,0.5710000000000001,0.6559999999999999,0.2651535470028162,0.983,0.2620032817293287,0.2869238005644403,0.04103590784721212,0.11075534639899923,0.8320604825618185,67.93678940420183
860Z200US02090,02090,16266,192887.0,71.3,61.5,5801,99.2,5377,Westwood,491,1220457,15379,16199.0,10.0,0.0,1.0,3.0,6.0,166.0,14.0,148.0,4.0,0.0,7.198840146579563,0.23431962891469071,0.771548,0.713,0.615,0.19448169505162935,0.9920000000000001,0.19180281087251197,0.23095014111006587,0.1032666319922244,0.2290313933400846,0.9144408777404595,74.47022017938339
860Z200US02093,02093,12178,151833.0,55.1,61.6,4620,98.7,4436,Wrentham,447,216776,5432,11989.0,4.0,0.0,2.0,0.0,2.0,178.0,18.0,153.0,7.0,0.0,9.994535707883745,0.17543000374542625,0.607332,0.551,0.616,0.1548880246748022,0.9870000000000001,0.15823642719554828,0.21025399811853246,0.018342086133920684,0.08089593137546912,0.8812136837120255,64.63438068519912
860Z200US02108,02108,4228,170379.0,75.8,51.7,2321,98.1,2002,Boston,1087,2139545,19066,,,,,,,,,,,,,0.06090639315451324,0.681516,0.758,0.517,0.07781279334853158,0.981,0.07141328386958694,0.5112888052681092,0.1810335031433338,0.2839399535354739,1.0,75.04530969136873
860Z200US02109,02109,3921,162179.0,81.5,77.5,2639,98.5,1993,Boston,1340,4881380,31428,,,,,,,,,,,,,0.056483909072574834,0.648716,0.8150000000000001,0.775,0.08847391712484914,0.985,0.07109224513091247,0.6302916274694261,0.41302862130677637,0.46804074581521415,1.0,85.81367479252587
860Z200US02110,02110,2921,126157.0,85.0,55.2,1754,99.3,1312,Boston,1917,11818503,56958,,,,,,,,,,,,,0.04207842346365496,0.504628,0.85,0.552,0.058803808502078586,0.993,0.046800313904544484,0.9016933207902164,1.0,0.8482456662893906,1.0,92.96465932374974
860Z200US02111,02111,9716,72321.0,61.5,55.9,4827,99.1,3746,Boston,963,4271232,33148,,,,,,,,,,,,,0.13996369817626553,0.289284,0.615,0.559,0.16182781279334854,0.991,0.13362345723050584,0.45296331138287865,0.36140211666401406,0.4936558050872699,1.0,71.02821397611729
860Z200US02113,02113,7126,106625.0,81.0,83.7,4598,97.4,4042,Boston,180,90787,1805,,,,,,,,,,,,,0.10265349044916304,0.4265,0.81,0.8370000000000001,0.15415046265254126,0.9740000000000001,0.1441820646357994,0.08466603951081844,0.007681768156254646,0.026880919759337582,1.0,68.97477441128932
860Z200US02114,02114,14469,121418.0,83.9,75.9,9805,99.3,7719,Boston,744,4759674,43436,,,,,,,,,,,,,0.2084329712754617,0.485672,0.8390000000000001,0.7590000000000001,0.3287179831031246,0.993,0.275344224869801,0.34995296331138287,0.40273070117255966,0.6468696014773336,1.0,84.80163010141916
860Z200US02115,02115,31604,51454.0,67.1,49.7,11448,98.3,9845,Boston,714,4840817,61657,,,,,,,,,,,,,0.45527096718430377,0.205816,0.6709999999999999,0.49700000000000005,0.38380045594743195,0.983,0.3511807091389028,0.3358419567262465,0.40959646073618633,0.9182254125215942,1.0,77.21648965768586
860Z200US02116,02116,23408,131648.0,77.3,63.7,13392,98.1,11915,Boston,1979,9874471,67148,,,,,,,,,,,,,0.3372036071335965,0.526592,0.773,0.637,0.44897411827812794,0.981,0.4250196190340301,0.9308560677328316,0.835509454962274,1.0,1.0,99.99999999999999
860Z200US02118,02118,29073,74155.0,54.8,57.2,15080,97.2,14133,Boston,894,1402286,20560,,,,,,,,,,,,,0.4188106831081276,0.29662,0.5479999999999999,0.5720000000000001,0.5055652407134237,0.9720000000000001,0.5041378326318042,0.4205079962370649,0.11865174464143217,0.30618931315899206,1.0,71.98950204814467
860Z200US02119,02119,29175,37158.0,30.8,53.5,12446,95.3,11823,Roxbury,456,581531,7319,,,,,,,,,,,,,0.4202800426402374,0.148632,0.308,0.535,0.41725895132090657,0.953,0.4217378897053578,0.21448730009407338,0.04920513198668224,0.10899803419312563,1.0,58.45181346817306
860Z200US02120,02120,17578,51698.0,43.4,53.8,6239,93.8,4584,Roxbury Crossing,176,218842,3811,,,,,,,,,,,,,0.2532196260335936,0.206792,0.434,0.538,0.2091658844039158,0.938,0.16351573089819507,0.08278457196613359,0.01851689676772092,0.05675522725918866,1.0,54.92564149882778
860Z200US02121,02121,28766,42411.0,21.0,56.6,10934,96.2,10513,Dorchester,233,86603,1876,,,,,,,,,,,,,0.4143881990261892,0.169644,0.21,0.5660000000000001,0.3665683250636986,0.9620000000000001,0.375008917742741,0.10959548447789276,0.007327747008229384,0.027938285578125933,1.0,54.755250817778375
860Z200US02122,02122,24385,81025.0,35.7,64.5,9529,96.4,9449,Dorchester,547,431302,7398,,,,,,,,,,,,,0.3512777665735112,0.3241,0.35700000000000004,0.645,0.3194649322783962,0.9640000000000001,0.33705500463722626,0.2572906867356538,0.03649379282638419,0.11017453982248168,1.0,63.21574973257393
860Z200US02124,02124,50972,72189.0,30.3,63.5,19601,95.4,19166,Dorchester Center,584,234856,5991,,,,,,,,,,,,,0.734276412457864,0.288756,0.303,0.635,0.6571342362880516,0.9540000000000001,0.6836698294927589,0.27469426152398874,0.019871890712385487,0.08922082563888724,1.0,68.92954951110491
860Z200US02125,02125,34926,64983.0,40.4,64.1,14650,95.7,13284,Dorchester,517,752885,10387,,,,,,,,,,,,,0.5031259903771356,0.259932,0.40399999999999997,0.6409999999999999,0.4911492557328685,0.9570000000000001,0.4738531782835129,0.2431796801505174,0.06370392256955047,0.15468815154583904,1.0,66.50188791560785
860Z200US02126,02126,22734,66689.0,23.6,63.2,8855,96.3,8539,Mattapan,242,81688,1899,,,,,,,,,,,,,0.3274943098331845,0.266756,0.23600000000000002,0.632,0.29686871396003756,0.963,0.3045944210601413,0.11382878645343368,0.006911873695001812,0.028280812533508073,1.0,56.50818494274425
860Z200US02127,02127,37939,145357.0,70.0,78.0,19147,98.2,17406,South Boston,700,770687,9465,,,,,,,,,,,,,0.5465297185168112,0.581428,0.7000000000000001,0.78,0.6419136381923026,0.9820000000000001,0.6208889205964186,0.3292568203198495,0.06521020471035968,0.1409572883779115,1.0,83.33126863250992
860Z200US02128,02128,43066,84023.0,35.6,71.0,18016,93.0,17308,East Boston,853,1217494,20398,,,,,,,,,,,,,0.6203866432337434,0.336092,0.35600000000000004,0.71,0.6039962451387958,0.93,0.6173931654419634,0.40122295390404517,0.10301592342109657,0.30377673199499616,1.0,74.03912781664754
860Z200US02129,02129,19120,146815.0,70.6,77.5,9525,99.0,9187,Charlestown,503,999317,12664,7819.0,6.0,0.0,1.0,1.0,4.0,48.0,14.0,32.0,2.0,1.0,12.59482315914856,0.275432884842548,0.58726,0.706,0.775,0.31933083009253055,0.99,0.3277092102447029,0.23659454374412042,0.08455529435496188,0.188598320128671,0.8503089396945572,74.12755170473703
860Z200US02130,02130,38284,114933.0,70.7,71.2,17829,99.0,17922,Jamaica Plain,703,965731,13852,,,,,,,,,,,,,0.5514996110518886,0.459732,0.7070000000000001,0.7120000000000001,0.5977269679495776,0.99,0.6392951416137548,0.3306679209783631,0.08171347927905928,0.20629058199797462,1.0,80.78201132372838
860Z200US02131,02131,30544,101566.0,50.2,68.7,12627,97.3,12371,Roslindale,455,250446,5372,,,,,,,,,,,,,0.44000115243884874,0.40626399999999996,0.502,0.687,0.4233270752313263,0.973,0.44128558179353644,0.21401693320790216,0.02119100870897101,0.08000238279621136,1.0,69.23486068571358
860Z200US02132,02132,27111,132457.0,64.4,66.4,11818,97.7,10967,West Roxbury,493,248980,5323,,,,,,,,,,,,,0.39054712034342676,0.529828,0.644,0.664,0.3962049081400027,0.9770000000000001,0.39120353856031964,0.23189087488240828,0.02106696592622602,0.07927265145648418,1.0,72.87893409897673
860Z200US02133,02133,56,,,,28,,0,Boston,11,5983,55,,,,,,,,,,,,,0.0008067071940995131,0.0,0.0,0.0,0.0009387153010594073,0.0,0.0,0.0051740357478833494,0.0005062400881059132,0.0008190861976529458,1.0,15.97368998716901
860Z200US02134,02134,21707,80027.0,76.2,69.7,10262,96.9,8058,Allston,539,596490,8304,,,,,,,,,,,,,0.31269987611282374,0.320108,0.762,0.6970000000000001,0.34403915783827277,0.9690000000000001,0.2874366840265392,0.2535277516462841,0.05047085912657466,0.12366712336927385,1.0,71.02146283867955
860Z200US02135,02135,47232,87603.0,71.0,71.9,22730,96.2,20713,Brighton,656,915721,12837,1184.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,4.922560593111615,0.6803998962805036,0.350412,0.71,0.7190000000000001,0.7620356711814403,0.9620000000000001,0.7388528215738033,0.3085606773283161,0.07748197889360438,0.19117471853219753,0.9414947470647551,79.97350120732342
860Z200US02136,02136,35102,91579.0,32.9,63.1,13513,95.9,13591,Hyde Park,458,275167,4965,,,,,,,,,,,,,0.5056613558443055,0.366316,0.329,0.631,0.4530307094005633,0.9590000000000001,0.4848041663694086,0.21542803386641582,0.023282728785532315,0.07394114493357956,1.0,65.36476123171664
860Z200US02138,02138,37982,118320.0,86.7,61.1,16342,97.7,14480,Cambridge,1108,3420910,44379,119908.0,334.0,1.0,26.0,67.0,240.0,1983.0,161.0,1724.0,98.0,8.0,21.456862877801584,0.5471491543979947,0.47328,0.867,0.611,0.5478744803540299,0.9770000000000001,0.5165156595562531,0.5211665098777046,0.2894537489223466,0.6609132066480015,0.7449824809430873,84.60384324589901
860Z200US02139,02139,39525,117124.0,76.4,68.6,16592,98.4,15995,Cambridge,1173,9139616,52093,119908.0,334.0,1.0,26.0,67.0,240.0,1983.0,161.0,1724.0,98.0,8.0,21.456862877801584,0.5693768186925582,0.46849599999999997,0.7640000000000001,0.6859999999999999,0.5562558669706317,0.9840000000000001,0.5705571805664551,0.5517403574788335,0.7733311063169337,0.7757937689879073,0.7449824809430873,91.90838565251768
860Z200US02140,02140,21447,137792.0,79.6,74.1,10612,97.6,9949,Cambridge,503,982498,8205,119908.0,334.0,1.0,26.0,67.0,240.0,1983.0,161.0,1724.0,98.0,8.0,21.456862877801584,0.3089544498545046,0.551168,0.7959999999999999,0.741,0.3557730991015154,0.976,0.3548904901191411,0.23659454374412042,0.08313218687679819,0.12219276821349855,0.7449824809430873,72.63944856103281
860Z200US02141,02141,15130,103451.0,71.2,69.9,7873,97.8,7069,Cambridge,389,1872232,14403,119908.0,334.0,1.0,26.0,67.0,240.0,1983.0,161.0,1724.0,98.0,8.0,21.456862877801584,0.21795499726295772,0.413804,0.7120000000000001,0.6990000000000001,0.2639466273300255,0.978,0.2521580937433117,0.18297271872060208,0.1584153255281147,0.21449633645082505,0.7449824809430873,66.89109112293187
860Z200US02142,02142,4499,150294.0,90.7,70.5,2581,99.7,2140,Cambridge,605,6789268,29692,119908.0,334.0,1.0,26.0,67.0,240.0,1983.0,161.0,1724.0,98.0,8.0,21.456862877801584,0.06481027975453052,0.6011759999999999,0.907,0.705,0.08652943542979752,0.997,0.07633587786259542,0.2845719661335842,0.5744609109969342,0.442187406922023,0.7449824809430873,78.59340607375539
860Z200US02143,02143,26022,118440.0,73.5,78.9,12345,98.5,12074,Somerville,661,660723,11167,81668.0,166.0,0.0,16.0,38.0,112.0,1025.0,140.0,796.0,89.0,4.0,17.026089250379222,0.37485954651531306,0.47375999999999996,0.735,0.789,0.4138728711277994,0.985,0.43069130341727907,0.31091251175917217,0.05590581142129422,0.1663042830761899,0.797642783821614,74.39992518922438
860Z200US02144,02144,25497,133627.0,75.1,79.4,11805,98.8,11203,Somerville,423,361590,4216,81668.0,166.0,0.0,16.0,38.0,112.0,1025.0,140.0,796.0,89.0,4.0,17.026089250379222,0.3672966665706301,0.534508,0.751,0.794,0.3957690760359394,0.988,0.39962188770778345,0.19896519285042333,0.030595245438445124,0.06278668016917853,0.797642783821614,73.10140475610939
860Z200US02145,02145,27520,113469.0,53.7,75.8,12043,96.7,11608,Somerville,436,328841,5191,81668.0,166.0,0.0,16.0,38.0,112.0,1025.0,140.0,796.0,89.0,4.0,17.026089250379222,0.396438963957475,0.453876,0.537,0.758,0.40374815609494435,0.9670000000000001,0.41406863094813445,0.2050799623706491,0.027824251514764604,0.07730684458211712,0.797642783821614,67.52890613076181
860Z200US02148,02148,66274,90295.0,43.6,65.6,27724,94.1,25809,Malden,1012,572025,11563,60746.0,162.0,1.0,9.0,26.0,126.0,719.0,103.0,521.0,95.0,0.0,18.745233829399567,0.9547091532455559,0.36118,0.436,0.6559999999999999,0.9294622502346789,0.941,0.9206320896054792,0.4760112888052681,0.04840079999979693,0.17220170369929114,0.7772105338725559,77.3632666038425
860Z200US02149,02149,49075,77796.0,23.6,67.7,18208,92.0,17054,Everett,855,727979,12900,47195.0,245.0,3.0,19.0,19.0,204.0,623.0,104.0,445.0,74.0,1.0,35.04347243239321,0.7069492062577429,0.31118399999999996,0.23600000000000002,0.677,0.610433150060346,0.92,0.6083327388171507,0.4021636876763876,0.06159654907224714,0.1921129445404182,0.5835039143539579,62.94195827343929
860Z200US02150,02150,40721,70968.0,21.6,62.4,14526,95.0,13371,Chelsea,752,576132,12033,40496.0,270.0,0.0,27.0,65.0,178.0,594.0,105.0,406.0,83.0,2.0,37.207812528618945,0.5866057794808263,0.283872,0.21600000000000003,0.624,0.486992087971034,0.9500000000000001,0.4769565527573661,0.35371589840075257,0.048748305940270104,0.17920116757014357,0.5577804595843463,57.56908356705134
860Z200US02151,02151,62252,78882.0,24.6,64.2,24567,95.1,21555,Revere,839,296823,7212,53654.0,173.0,2.0,11.0,38.0,122.0,653.0,68.0,524.0,61.0,1.0,23.27215228176172,0.8967702901264801,0.315528,0.24600000000000002,0.642,0.8236221000402307,0.951,0.7688877791253479,0.3946378174976482,0.025115109756286395,0.10740453922678263,0.7234075376345226,68.3240271109365
860Z200US02152,02152,19316,98901.0,43.7,65.7,8821,97.3,8328,Winthrop,280,65670,1630,18692.0,37.0,0.0,2.0,6.0,29.0,129.0,11.0,102.0,16.0,0.0,10.502919205467592,0.27825636002189635,0.39560399999999996,0.43700000000000006,0.657,0.29572884538017974,0.973,0.29706784618677323,0.1317027281279398,0.005556541297996879,0.02427473640316912,0.8751714817824305,60.33340889943917
860Z200US02155,02155,61483,115048.0,56.0,67.6,25752,96.3,25368,Medford,1159,1336159,19353,57484.0,116.0,0.0,7.0,17.0,92.0,526.0,51.0,442.0,33.0,1.0,12.111518926737071,0.8856924716932207,0.460192,0.56,0.6759999999999999,0.8633498726029235,0.963,0.9049011914104302,0.5451552210724365,0.11305653516354822,0.28821409423959016,0.8560530713973699,84.68755017713227
860Z200US02163,02163,1391,67969.0,95.7,36.3,703,98.7,453,Boston,35,31064,413,,,,,,,,,,,,,0.02003803048200755,0.271876,0.9570000000000001,0.363,0.023568459165884407,0.9870000000000001,0.016158949846614826,0.016462841015992474,0.002628420875300366,0.006150592720557574,1.0,57.23675350428714
860Z200US02169,02169,62140,86335.0,46.2,65.5,29828,96.6,28034,Quincy,1556,1486169,21542,94113.0,375.0,1.0,31.0,61.0,282.0,1146.0,216.0,875.0,55.0,2.0,23.525969142990206,0.8951568757382812,0.34534,0.462,0.655,1.0,0.966,1.0,0.7318908748824083,0.1257493440582111,0.32081372490617743,0.7203908922556557,82.20245819442124
860Z200US02170,02170,19950,97362.0,44.3,65.8,8048,96.3,8101,Quincy,246,75896,1552,94113.0,375.0,1.0,31.0,61.0,282.0,1146.0,216.0,875.0,55.0,2.0,23.525969142990206,0.2873894378979515,0.38944799999999996,0.443,0.658,0.2698135979616468,0.963,0.28897053577798393,0.11571025399811853,0.006421794706148486,0.023113123250134034,0.7203908922556557,57.18697579129402
860Z200US02171,02171,19539,101013.0,51.3,67.3,9127,97.0,8778,Quincy,402,1292741,14724,94113.0,375.0,1.0,31.0,61.0,282.0,1146.0,216.0,875.0,55.0,2.0,23.525969142990206,0.2814687833126855,0.40405199999999997,0.513,0.6729999999999999,0.30598766259890037,0.97,0.31311978312049654,0.18908748824082786,0.1093828042350203,0.21927682134985407,0.7203908922556557,62.90157216293317
860Z200US02176,02176,29817,126305.0,61.3,66.5,12614,98.5,12037,Melrose,518,254822,4663,28120.0,32.0,0.0,0.0,3.0,29.0,172.0,25.0,131.0,16.0,0.0,6.923325983463696,0.429528364401164,0.50522,0.613,0.665,0.422891243127263,0.985,0.42937147749161736,0.24365004703668863,0.02156127556933395,0.06944361708464884,0.9177153982863095,71.38682659065047
860Z200US02180,02180,23244,112935.0,51.5,69.5,10159,98.4,9654,Stoneham,630,395775,6735,22732.0,33.0,0.0,9.0,5.0,19.0,175.0,44.0,115.0,16.0,0.0,13.313953034972556,0.33484110749373364,0.45174,0.515,0.6950000000000001,0.3405860265522328,0.9840000000000001,0.3443675536848113,0.29633113828786456,0.03348774375231787,0.10030082802168346,0.841761990503673,66.97878562335629
860Z200US02184,02184,39143,120593.0,46.1,67.2,15077,98.4,14407,Braintree,1528,1639217,24327,37145.0,45.0,0.0,3.0,4.0,38.0,486.0,52.0,417.0,17.0,1.0,11.682318360154682,0.5638739231899508,0.48237199999999997,0.461,0.672,0.5054646640740245,0.9840000000000001,0.5139116786758936,0.7187206020696143,0.13869920750538373,0.3622892714600584,0.8611541742142639,79.17333567685647
860Z200US02186,02186,28637,170144.0,67.6,66.5,9850,99.0,9182,Milton,479,263825,4809,27471.0,11.0,0.0,2.0,5.0,4.0,61.0,13.0,40.0,8.0,0.0,3.578599106376606,0.4125298913826385,0.680576,0.6759999999999999,0.665,0.33022663269411295,0.99,0.32753085538988375,0.2253057384760113,0.022323047174417944,0.07161791862750938,0.9574678986856185,74.97670873863657
860Z200US02188,02188,15133,100650.0,38.8,62.8,6807,96.9,6722,Weymouth,293,163068,3651,57776.0,170.0,0.0,21.0,9.0,140.0,462.0,44.0,386.0,32.0,0.0,15.174951760270062,0.2179982137197845,0.40259999999999996,0.38799999999999996,0.628,0.22820839479683522,0.9690000000000001,0.23978026681886283,0.13781749764816556,0.013797686559795264,0.05437243104783464,0.8196437861512353,57.113501459661535
860Z200US02189,02189,15123,87314.0,38.8,68.1,6432,98.1,6433,East Weymouth,404,474976,8114,,,,,,,,,,,,,0.2178541588636953,0.349256,0.38799999999999996,0.6809999999999999,0.21563631487193244,0.981,0.22947135621031606,0.19002822201317027,0.04018918470469568,0.12083755286829094,1.0,61.7975010623318
860Z200US02190,02190,18910,95891.0,44.1,69.1,8427,97.5,8079,South Weymouth,414,569073,8267,,,,,,,,,,,,,0.27240773286467485,0.38356399999999996,0.441,0.691,0.2825197800724152,0.975,0.28818577441677967,0.1947318908748824,0.04815102217260511,0.12311610174539823,1.0,64.88308618363155
860Z200US02191,02191,8271,106596.0,42.0,61.3,3753,97.5,3462,North Weymouth,147,47516,952,,,,,,,,,,,,,0.1191477714713763,0.426384,0.42,0.613,0.12582137588842698,0.975,0.1234929014767782,0.06914393226716839,0.004020475351235262,0.014177637457556442,1.0,57.63758299158168
860Z200US02199,02199,1574,111786.0,90.5,67.4,1101,100.0,842,Boston,281,3526531,18644,,,,,,,,,,,,,0.022674234348439886,0.447144,0.905,0.674,0.03691162665951455,1.0,0.030034957551544554,0.132173095014111,0.29839066758285715,0.27765532852802766,1.0,72.36669477314115
860Z200US02203,02203,0,,,,0,,0,Boston,7,2133,36,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003292568203198495,0.00018047971050140615,0.0005361291475546554,1.0,15.930532279085483
860Z200US02205,02205,10,,,,0,,0,Boston,18,12676,202,,,,,,,,,,,,,0.00014405485608919876,0.0,0.0,0.0,0.0,0.0,0.0,0.008466603951081845,0.0010725554666272032,0.0030082802168344552,1.0,16.025283959948986
860Z200US02210,02210,5808,179643.0,93.1,84.0,4836,99.4,3730,Boston,1098,9849053,59425,,,,,,,,,,,,,0.08366706041660664,0.718572,0.9309999999999999,0.84,0.1621295427115462,0.9940000000000001,0.13305272169508456,0.5164628410159925,0.8333587595654035,0.8849854053732055,1.0,98.19683189751301
860Z200US02215,02215,26926,64138.0,83.7,54.5,10247,97.7,8329,Boston,540,4156938,51174,,,,,,,,,,,,,0.3878821055057766,0.256552,0.8370000000000001,0.545,0.3435362746412767,0.9770000000000001,0.2971035171577371,0.2539981185324553,0.3517313487164999,0.7621075832489427,1.0,77.77836633787359
860Z200US02301,02301,69418,70837.0,21.5,61.9,25269,95.3,23345,Brockton,1444,1240802,24371,95287.0,782.0,5.0,63.0,148.0,566.0,1853.0,248.0,1317.0,288.0,16.0,54.844970280041196,1.0,0.283348,0.215,0.619,0.8471570336596487,0.953,0.8327388171506029,0.6792097836312324,0.10498808520842276,0.36294454041818075,0.3481606172710354,68.06503535722429
860Z200US02302,02302,36202,80702.0,19.1,65.2,12034,95.9,12144,Brockton,453,433239,6977,95287.0,782.0,5.0,63.0,148.0,566.0,1853.0,248.0,1317.0,288.0,16.0,54.844970280041196,0.5215073900141174,0.322808,0.19100000000000003,0.652,0.4034464261767467,0.9590000000000001,0.43318827138474714,0.21307619943555975,0.03665768837220755,0.10390480729135641,0.3481606172710354,50.880257947393154
860Z200US02322,02322,4777,125000.0,31.4,71.9,1833,98.7,1770,Avon,224,305598,4977,18320.0,4.0,0.0,0.0,1.0,3.0,209.0,15.0,182.0,12.0,0.0,6.3850593262645665,0.06881500475381025,0.5,0.314,0.7190000000000001,0.06145232667292477,0.9870000000000001,0.06313761860597845,0.10536218250235184,0.025857589577969395,0.0741198546494311,0.9241127653334743,57.69326784522208
